shape,seed,method,centre,half,cert_tol,cov
gamma2_skew,42083,FH_PAC,-0.0926470746484193,1.9236241426016905,0.001,0.9432172092326142
gamma2_skew,42083,FH_normal,-0.0926470746484193,1.5489541057250569,0.001,0.9126869836234048
gamma2_skew,42083,HetLDC,0.0,1.8216936302654168,0.001,0.9426019443132344
gamma2_skew,42083,HetLDC_cert,0.0,1.8235153238956825,0.001,0.9427231765526506
gamma2_skew,42083,LDC_PAC,0.0,1.9029100587195595,0.001,0.9477760425578928
gamma2_skew,42083,LDC_cert_pk,0.0,1.833115489776375,,0.9433580414996602
gamma2_skew,42084,CP_PAC,0.0,2.319868117310652,0.001,0.9680407412735578
gamma2_skew,42084,FH_PAC,-0.0345026846845793,2.2246129467759643,0.001,0.9627252926458292
gamma2_skew,42084,FH_normal,-0.0345026846845793,1.861639259554749,0.001,0.9429634441028244
gamma2_skew,42084,HetLDC,0.0,2.014930643252508,0.001,0.9541866082273424
gamma2_skew,42084,HetLDC_cert,0.0,2.01694557389576,0.001,0.9542947155971386
gamma2_skew,42084,LDC_PAC,0.0,2.099231906584084,0.001,0.9585066729283664
gamma2_skew,42084,LDC_cert_pk,0.0,2.0254220339944196,,0.9547468348400103
gamma2_skew,42085,CP_PAC,0.0,2.1641671942734853,0.001,0.9615649964468856
gamma2_skew,42085,FH_PAC,0.1401174423016276,1.789593351368238,0.001,0.9493835235974438
gamma2_skew,42085,FH_normal,0.1401174423016276,1.424245960684298,0.001,0.9078136786493228
gamma2_skew,42085,HetLDC,0.0,1.7940215094490746,0.001,0.9407300777611632
gamma2_skew,42085,HetLDC_cert,0.0,1.7958155309585233,0.001,0.940853173789564
gamma2_skew,42085,LDC_PAC,0.0,1.8638101702126733,0.001,0.9453432176670816
gamma2_skew,42085,LDC_cert_pk,0.0,1.8009378328761054,,0.9412033009704455
gamma2_skew,42086,CP_PAC,0.0,2.4985587230660147,0.001,0.9741786475131324
gamma2_skew,42086,FH_PAC,-0.1083125916392202,2.069936193140611,0.001,0.9512359943713122
gamma2_skew,42086,FH_normal,-0.1083125916392202,1.6449285398624998,0.001,0.9203115315155485
gamma2_skew,42086,HetLDC,0.0,2.226332575169043,0.001,0.9642891241632274
gamma2_skew,42086,HetLDC_cert,0.0,2.2285589077442114,0.001,0.964383154156823
gamma2_skew,42086,LDC_PAC,0.0,2.309012646523894,0.001,0.9676256443489648
gamma2_skew,42086,LDC_cert_pk,0.0,2.237913035841794,,0.9647756320623311
gamma2_skew,42087,CP_PAC,0.0,2.8213720382388394,0.003,0.9824997272315744
gamma2_skew,42087,FH_PAC,-0.0634647124700309,2.196824187807453,0.003,0.960142026350001
gamma2_skew,42087,FH_normal,-0.0634647124700309,1.8678105077219864,0.003,0.9414351534627724
gamma2_skew,42087,HetLDC,0.0,2.6194302364486464,0.003,0.977666437841577
gamma2_skew,42087,HetLDC_cert,0.0,2.627288527157992,0.003,0.9778766523035818
gamma2_skew,42087,LDC_PAC,0.0,2.701481001401748,0.003,0.9797690674049704
gamma2_skew,42087,LDC_cert_pk,0.0,2.6324429982059154,,0.9780134947844541
gamma2_skew,42088,CP_PAC,0.0,2.319102058596324,0.001,0.968011617404025
gamma2_skew,42088,FH_PAC,-0.0946648196427874,1.5504634806505126,0.001,0.912636603736592
gamma2_skew,42088,FH_normal,-0.0946648196427874,1.2269448658872373,0.001,0.8665750043512768
gamma2_skew,42088,HetLDC,0.0,2.0353492616039603,0.001,0.955270890124832
gamma2_skew,42088,HetLDC_cert,0.0,2.037384610865564,0.001,0.9553776150608276
gamma2_skew,42088,LDC_PAC,0.0,2.113856600896353,0.001,0.9592152064819068
gamma2_skew,42088,LDC_cert_pk,0.0,2.046259783571814,,0.9558401461096727
gamma2_skew,42089,CP_PAC,0.0,2.161098649883802,0.001,0.9614254827229244
gamma2_skew,42089,FH_PAC,-0.1713616075780749,1.686224642643234,0.001,0.9183106507570844
gamma2_skew,42089,FH_normal,-0.1713616075780749,1.376317864000166,0.001,0.8841707725041426
gamma2_skew,42089,HetLDC,0.0,1.86192679704358,0.001,0.9452233454200716
gamma2_skew,42089,HetLDC_cert,0.0,1.863788723840623,0.001,0.9453418540651608
gamma2_skew,42089,LDC_PAC,0.0,1.9408752595701424,0.001,0.9500391164278816
gamma2_skew,42089,LDC_cert_pk,0.0,1.872779658949183,,0.9459106802736963
gamma2_skew,42090,CP_PAC,0.0,2.662055042633237,0.003,0.9787838863833376
gamma2_skew,42090,FH_PAC,0.220799033832823,2.093538290639417,0.003,0.967829897344459
gamma2_skew,42090,FH_normal,0.220799033832823,1.7590869305299452,0.003,0.952266739577854
gamma2_skew,42090,HetLDC,0.0,2.45240007446646,0.003,0.972712236093977
gamma2_skew,42090,HetLDC_cert,0.0,2.459757274689859,0.003,0.972951243615855
gamma2_skew,42090,LDC_PAC,0.0,2.5354018725081406,0.003,0.9752941274946086
gamma2_skew,42090,LDC_cert_pk,0.0,2.4634195832317083,,0.9730694624853717
gamma2_skew,42091,CP_PAC,0.0,2.8940002765245647,0.003,0.9839759329888288
gamma2_skew,42091,FH_PAC,0.0719494300933052,2.295721145653708,0.003,0.9698083629629064
gamma2_skew,42091,FH_normal,0.0719494300933052,1.9296297618181768,0.003,0.9534640507304946
gamma2_skew,42091,HetLDC,0.0,2.697164797323917,0.003,0.9796634161242184
gamma2_skew,42091,HetLDC_cert,0.0,2.7052562917158887,0.003,0.9798610414178128
gamma2_skew,42091,LDC_PAC,0.0,2.785166769249233,0.003,0.9817152664247016
gamma2_skew,42091,LDC_cert_pk,0.0,2.7115326566059617,,0.9800130494516963
gamma2_skew,42092,CP_PAC,0.0,2.727816871033694,0.003,0.9804022639913444
gamma2_skew,42092,FH_PAC,0.0163311500287702,2.080655010463244,0.003,0.9583968308384828
gamma2_skew,42092,FH_normal,0.0163311500287702,1.7400276620497082,0.003,0.9380889154386536
gamma2_skew,42092,HetLDC,0.0,2.53110978823278,0.003,0.97516661863287
gamma2_skew,42092,HetLDC_cert,0.0,2.5387031175974784,0.003,0.9753917692029068
gamma2_skew,42092,LDC_PAC,0.0,2.6119013559802147,0.003,0.9774632200485168
gamma2_skew,42092,LDC_cert_pk,0.0,2.5441666790693116,,0.9755525461150867
gamma2_skew,42093,CP_PAC,0.0,2.3741586041546867,0.001,0.9700408800064756
gamma2_skew,42093,FH_PAC,0.059408562755177,2.0561525771003475,0.001,0.959297027967826
gamma2_skew,42093,FH_normal,0.059408562755177,1.728933107035921,0.001,0.9403387486027034
gamma2_skew,42093,HetLDC,0.0,2.142741600726051,0.001,0.9605806484868084
gamma2_skew,42093,HetLDC_cert,0.0,2.144884342326777,0.001,0.960680171159876
gamma2_skew,42093,LDC_PAC,0.0,2.2222617411280687,0.001,0.9641165728856348
gamma2_skew,42093,LDC_cert_pk,0.0,2.152480684755578,,0.9610310531646975
gamma2_skew,42094,CP_PAC,0.0,2.880866968526563,0.003,0.9837182799336948
gamma2_skew,42094,FH_PAC,0.1631498185969689,2.264726068520132,0.003,0.9719007066959348
gamma2_skew,42094,FH_normal,0.1631498185969689,1.935874721292865,0.003,0.9584965420508876
gamma2_skew,42094,HetLDC,0.0,2.664864615226196,0.003,0.9788556057504634
gamma2_skew,42094,HetLDC_cert,0.0,2.672859209071874,0.003,0.9790583978410358
gamma2_skew,42094,LDC_PAC,0.0,2.758447761429729,0.003,0.9811145396337496
gamma2_skew,42094,LDC_cert_pk,0.0,2.6805859874516362,,0.9792526028124456
gamma2_skew,42095,CP_PAC,0.0,2.0553747427581586,0.001,0.9563103899781036
gamma2_skew,42095,FH_PAC,0.0554026572302121,1.751895972961245,0.001,0.9416353386306608
gamma2_skew,42095,FH_normal,0.0554026572302121,1.4445375064892196,0.001,0.9162964842478912
gamma2_skew,42095,HetLDC,0.0,1.7141446586423037,0.001,0.9349957322902472
gamma2_skew,42095,HetLDC_cert,0.0,1.715858803300946,0.001,0.935124141275744
gamma2_skew,42095,LDC_PAC,0.0,1.7860810759801362,0.001,0.940182315624359
gamma2_skew,42095,LDC_cert_pk,0.0,1.7235765035544286,,0.9356993090475643
gamma2_skew,42096,CP_PAC,0.0,2.376937799720068,0.001,0.9701399508372532
gamma2_skew,42096,FH_PAC,0.0274067755681086,1.8215128420141296,0.001,0.9443886005219744
gamma2_skew,42096,FH_normal,0.0274067755681086,1.540915646814517,0.001,0.9231453733878874
gamma2_skew,42096,HetLDC,0.0,2.104343952763319,0.001,0.958755672436399
gamma2_skew,42096,HetLDC_cert,0.0,2.1064482967160822,0.001,0.9588577544742626
gamma2_skew,42096,LDC_PAC,0.0,2.181821328373802,0.001,0.9623582828771312
gamma2_skew,42096,LDC_cert_pk,0.0,2.1162576165403864,,0.9593304149637653
gamma2_skew,42097,CP_PAC,0.0,2.516241326967533,0.001,0.9747199642223456
gamma2_skew,42097,FH_PAC,-0.0179697897581532,2.31267726511884,0.001,0.9670706932327866
gamma2_skew,42097,FH_normal,-0.0179697897581532,1.9293489245548583,0.001,0.948289204433173
gamma2_skew,42097,HetLDC,0.0,2.2177634243093465,0.001,0.96392496882255
gamma2_skew,42097,HetLDC_cert,0.0,2.2199811877336555,0.001,0.964019556292249
gamma2_skew,42097,LDC_PAC,0.0,2.2935486253148847,0.001,0.9670253378677812
gamma2_skew,42097,LDC_cert_pk,0.0,2.2284313879412814,,0.9643777747487455
gamma2_skew,42098,CP_PAC,0.0,2.5564987285144314,0.003,0.9759117134691162
gamma2_skew,42098,FH_PAC,0.1888549317217439,2.0463029483075914,0.003,0.9646604665392604
gamma2_skew,42098,FH_normal,0.1888549317217439,1.727412273840984,0.003,0.9485831895611312
gamma2_skew,42098,HetLDC,0.0,2.2969331356108964,0.003,0.9671576331367424
gamma2_skew,42098,HetLDC_cert,0.0,2.303823935017729,0.003,0.967425404732546
gamma2_skew,42098,LDC_PAC,0.0,2.377988162788807,0.003,0.970177311049344
gamma2_skew,42098,LDC_cert_pk,0.0,2.3114362380042035,,0.9677187670990991
gamma2_skew,42099,CP_PAC,0.0,2.958785014306466,0.003,0.985189935624986
gamma2_skew,42099,FH_PAC,0.1654636140060933,2.4141870105615686,0.003,0.9765722540066514
gamma2_skew,42099,FH_normal,0.1654636140060933,1.998812331760569,0.003,0.9615699320095236
gamma2_skew,42099,HetLDC,0.0,2.759956840419557,0.003,0.981148973330661
gamma2_skew,42099,HetLDC_cert,0.0,2.7682367109408155,0.003,0.9813368183694609
gamma2_skew,42099,LDC_PAC,0.0,2.847515173390149,0.003,0.9830457285975986
gamma2_skew,42099,LDC_cert_pk,0.0,2.774551911658095,,0.981478867462269
gamma2_skew,42100,CP_PAC,0.0,2.0726869265086227,0.001,0.9571903487713682
gamma2_skew,42100,FH_PAC,-0.1595533658367073,1.587808343774849,0.001,0.9098658354515524
gamma2_skew,42100,FH_normal,-0.1595533658367073,1.2969346945888944,0.001,0.8751444305857042
gamma2_skew,42100,HetLDC,0.0,1.767362006320281,0.001,0.9388718840603864
gamma2_skew,42100,HetLDC_cert,0.0,1.7691293683266012,0.001,0.9389967658817934
gamma2_skew,42100,LDC_PAC,0.0,1.8469884899939617,0.001,0.9442636401188172
gamma2_skew,42100,LDC_cert_pk,0.0,1.7790747117329666,,0.9396949934476506
gamma2_skew,42101,CP_PAC,0.0,2.5544684838049863,0.001,0.9758529365497214
gamma2_skew,42101,FH_PAC,0.2078040763662875,2.135429628581312,0.001,0.9689168672702057
gamma2_skew,42101,FH_normal,0.2078040763662875,1.770969168626703,0.001,0.95220453745007
gamma2_skew,42101,HetLDC,0.0,2.2831941390706114,0.001,0.9666174006739618
gamma2_skew,42101,HetLDC_cert,0.0,2.2854773332096814,0.001,0.9667077677692376
gamma2_skew,42101,LDC_PAC,0.0,2.360680971714184,0.001,0.9695559220310423
gamma2_skew,42101,LDC_cert_pk,0.0,2.2951333384535206,,0.9670873456595955
gamma2_skew,42102,CP_PAC,0.0,2.1708166750287274,0.001,0.961865658248834
gamma2_skew,42102,FH_PAC,0.0968035384282041,1.742584018217657,0.001,0.94376919085249
gamma2_skew,42102,FH_normal,0.0968035384282041,1.4520595781222914,0.001,0.9181289528741728
gamma2_skew,42102,HetLDC,0.0,1.8435398424601632,0.001,0.944039817351314
gamma2_skew,42102,HetLDC_cert,0.0,1.845383382302623,0.001,0.9441595723847016
gamma2_skew,42102,LDC_PAC,0.0,1.9188433531292617,0.001,0.9487374848973654
gamma2_skew,42102,LDC_cert_pk,0.0,1.8516578857268686,,0.9445653321478358
gamma2_skew,42103,CP_PAC,0.0,2.3738684371138974,0.001,0.9700305180616032
gamma2_skew,42103,FH_PAC,0.0773969762085342,1.7170217474398546,0.001,0.9407573534370764
gamma2_skew,42103,FH_normal,0.0773969762085342,1.448182976093579,0.001,0.9174917743837772
gamma2_skew,42103,HetLDC,0.0,2.0962153651328923,0.001,0.958359066059165
gamma2_skew,42103,HetLDC_cert,0.0,2.098311580498025,0.001,0.9584616923862972
gamma2_skew,42103,LDC_PAC,0.0,2.179003921540757,0.001,0.9622327471170796
gamma2_skew,42103,LDC_cert_pk,0.0,2.106036060310767,,0.958837775940771
gamma2_skew,42104,CP_PAC,0.0,2.7763445016339645,0.003,0.98151899679822
gamma2_skew,42104,FH_PAC,0.3598194687345544,1.920160059350125,0.003,0.966489768122364
gamma2_skew,42104,FH_normal,0.3598194687345544,1.6056456366208665,0.003,0.9272240276085174
gamma2_skew,42104,HetLDC,0.0,2.563456298462629,0.003,0.9761120906773876
gamma2_skew,42104,HetLDC_cert,0.0,2.571146667358017,0.003,0.976331694304473
gamma2_skew,42104,LDC_PAC,0.0,2.6442537571302385,0.003,0.9783239631822342
gamma2_skew,42104,LDC_cert_pk,0.0,2.578396283519417,,0.9765369207316101
gamma2_skew,42105,CP_PAC,0.0,3.0490371075887035,0.003,0.9867329825377776
gamma2_skew,42105,FH_PAC,0.2627023607259646,2.128477164650145,0.003,0.9706426879236978
gamma2_skew,42105,FH_normal,0.2627023607259646,1.804541031366673,0.003,0.956915507966434
gamma2_skew,42105,HetLDC,0.0,2.829720794286923,0.003,0.982675923666091
gamma2_skew,42105,HetLDC_cert,0.0,2.838209956669784,0.003,0.9828533144182444
gamma2_skew,42105,LDC_PAC,0.0,2.9194716992593004,0.003,0.984464377415418
gamma2_skew,42105,LDC_cert_pk,0.0,2.845532988243724,,0.983004917588983
gamma2_skew,42106,CP_PAC,0.0,2.1884136006924084,0.001,0.9626504505936312
gamma2_skew,42106,FH_PAC,-0.2296726556574838,1.7683628198089032,0.001,0.9204998912807132
gamma2_skew,42106,FH_normal,-0.2296726556574838,1.4662699535477193,0.001,0.8881859491045455
gamma2_skew,42106,HetLDC,0.0,1.912405245136739,0.001,0.9483510509701072
gamma2_skew,42106,HetLDC_cert,0.0,1.9143176503818755,0.001,0.948466128546657
gamma2_skew,42106,LDC_PAC,0.0,1.994734349084647,0.001,0.9530894026999516
gamma2_skew,42106,LDC_cert_pk,0.0,1.924798949638903,,0.9490924973558321
gamma2_skew,42107,CP_PAC,0.0,3.273512475668979,0.01,0.9899223032479976
gamma2_skew,42107,FH_PAC,0.1072960867251486,2.407647266423127,0.01,0.9746806057118376
gamma2_skew,42107,FH_normal,0.1072960867251486,2.0453551899333657,0.01,0.9610388983220978
gamma2_skew,42107,HetLDC,0.0,3.078844872415254,0.01,0.9872072949353744
gamma2_skew,42107,HetLDC_cert,0.0,3.1096333211394063,0.01,0.987679841059704
gamma2_skew,42107,LDC_PAC,0.0,3.1804232908050163,0.01,0.9887026648396644
gamma2_skew,42107,LDC_cert_pk,0.0,3.0982942249312115,,0.9875078216325055
gamma2_skew,42108,CP_PAC,0.0,1.8814695702187576,0.003,0.9464550931439594
gamma2_skew,42108,FH_PAC,-0.1547544082590868,1.5785958283699857,0.003,0.9094142593478696
gamma2_skew,42108,FH_normal,-0.1547544082590868,1.2501382082218797,0.003,0.8691256404720217
gamma2_skew,42108,HetLDC,0.0,1.509229073376304,0.003,0.9177847641124122
gamma2_skew,42108,HetLDC_cert,0.0,1.5137567605964326,0.003,0.9182076391872552
gamma2_skew,42108,LDC_PAC,0.0,1.5742639777881828,0.003,0.9236657226831936
gamma2_skew,42108,LDC_cert_pk,0.0,1.5121373531320446,,0.918056626247576
gamma2_skew,42109,CP_PAC,0.0,2.2797876673740127,0.001,0.966482135658547
gamma2_skew,42109,FH_PAC,0.0376567070333565,2.1311969501106622,0.001,0.9617771347136228
gamma2_skew,42109,FH_normal,0.0376567070333565,1.7073964827468924,0.001,0.9372745053996768
gamma2_skew,42109,HetLDC,0.0,1.967210890643668,0.001,0.9515535850003995
gamma2_skew,42109,HetLDC_cert,0.0,1.969178101534311,0.001,0.951664932946113
gamma2_skew,42109,LDC_PAC,0.0,2.047469457684062,0.001,0.955902831597927
gamma2_skew,42109,LDC_cert_pk,0.0,1.9758222667193204,,0.9520391991048129
gamma2_skew,42110,CP_PAC,0.0,2.174938192933634,0.001,0.962050879982206
gamma2_skew,42110,FH_PAC,0.0255735263519137,1.7722757631447446,0.001,0.9409924250873448
gamma2_skew,42110,FH_normal,0.0255735263519137,1.465889695442524,0.001,0.916105513248261
gamma2_skew,42110,HetLDC,0.0,1.865207073470032,0.001,0.9454319656559932
gamma2_skew,42110,HetLDC_cert,0.0,1.8670722805435016,0.001,0.9455502516977474
gamma2_skew,42110,LDC_PAC,0.0,1.9381054405372,0.001,0.9498772297389126
gamma2_skew,42110,LDC_cert_pk,0.0,1.8766791152240727,,0.9461556265251723
gamma2_skew,42111,CP_PAC,0.0,2.9178364727290185,0.003,0.9844334601938796
gamma2_skew,42111,FH_PAC,0.2877902562173656,2.0380023337709443,0.003,0.9682651149081848
gamma2_skew,42111,FH_normal,0.2877902562173656,1.7185292746379004,0.003,0.9537218298474563
gamma2_skew,42111,HetLDC,0.0,2.7317562027166904,0.003,0.9804953082037878
gamma2_skew,42111,HetLDC_cert,0.0,2.73995147132484,0.003,0.9806875023639396
gamma2_skew,42111,LDC_PAC,0.0,2.821783404927017,0.003,0.9825084495830436
gamma2_skew,42111,LDC_cert_pk,0.0,2.7452477646241897,,0.9808107306158922
gamma2_skew,42112,CP_PAC,0.0,2.155366242601321,0.001,0.96116354976194
gamma2_skew,42112,FH_PAC,0.042373909188317,1.6180955201283953,0.001,0.9308507048585002
gamma2_skew,42112,FH_normal,0.042373909188317,1.2832081694479354,0.001,0.8732246221617967
gamma2_skew,42112,HetLDC,0.0,1.810576983232108,0.001,0.9418568290475638
gamma2_skew,42112,HetLDC_cert,0.0,1.81238756021534,0.001,0.9419788111186368
gamma2_skew,42112,LDC_PAC,0.0,1.8892894572136132,0.001,0.9469405281201174
gamma2_skew,42112,LDC_cert_pk,0.0,1.816469362161241,,0.9422529168928178
gamma2_skew,42113,CP_PAC,0.0,2.6990542113616622,0.003,0.979709730594292
gamma2_skew,42113,FH_PAC,-0.0971400372054623,2.0470530505395805,0.003,0.9505638751111636
gamma2_skew,42113,FH_normal,-0.0971400372054623,1.7185678425672026,0.003,0.9276797757210626
gamma2_skew,42113,HetLDC,0.0,2.4809460541357606,0.003,0.9736283336551655
gamma2_skew,42113,HetLDC_cert,0.0,2.488388892298168,0.003,0.9738622577801012
gamma2_skew,42113,LDC_PAC,0.0,2.5706407237613824,0.003,0.9763173070330906
gamma2_skew,42113,LDC_cert_pk,0.0,2.494421247227482,,0.9740503776219208
gamma2_skew,42114,CP_PAC,0.0,2.07791084483544,0.001,0.9574525199820698
gamma2_skew,42114,FH_PAC,-0.1528659391655939,1.75405263120867,0.001,0.9259821478722704
gamma2_skew,42114,FH_normal,-0.1528659391655939,1.447333020493548,0.001,0.8951968308359979
gamma2_skew,42114,HetLDC,0.0,1.773720252053557,0.001,0.9393200254713971
gamma2_skew,42114,HetLDC_cert,0.0,1.7754939723056105,0.001,0.939444482373932
gamma2_skew,42114,LDC_PAC,0.0,1.8516435668890296,0.001,0.9445644093840032
gamma2_skew,42114,LDC_cert_pk,0.0,1.7837535449512891,,0.9400208429910012
gamma2_skew,42115,CP_PAC,0.0,2.657311550683904,0.003,0.978662264482706
gamma2_skew,42115,FH_PAC,-0.0005026998738415,1.986657550601548,0.003,0.952615732033263
gamma2_skew,42115,FH_normal,-0.0005026998738415,1.6816263557026137,0.003,0.9324745196785852
gamma2_skew,42115,HetLDC,0.0,2.440828113963134,0.003,0.9723321714893384
gamma2_skew,42115,HetLDC_cert,0.0,2.448150598305023,0.003,0.9725732580511244
gamma2_skew,42115,LDC_PAC,0.0,2.5168626265402616,0.003,0.9747387829558212
gamma2_skew,42115,LDC_cert_pk,0.0,2.449823528263528,,0.9726280522572793
gamma2_skew,42116,CP_PAC,0.0,2.1957874145908614,0.001,0.9629746725154592
gamma2_skew,42116,FH_PAC,0.0122043641176485,1.7073569500860737,0.001,0.9354006805434368
gamma2_skew,42116,FH_normal,0.0122043641176485,1.377462127004744,0.001,0.9035562758426368
gamma2_skew,42116,HetLDC,0.0,1.9247556700702804,0.001,0.9490899259563426
gamma2_skew,42116,HetLDC_cert,0.0,1.9266804257403505,0.001,0.9492041629774772
gamma2_skew,42116,LDC_PAC,0.0,2.0014555647919283,0.001,0.953457309546322
gamma2_skew,42116,LDC_cert_pk,0.0,1.9328060375886524,,0.9495660994237607
gamma2_skew,42117,CP_PAC,0.0,2.387488148890652,0.001,0.970513171404732
gamma2_skew,42117,FH_PAC,0.0979330500729508,1.829328090462729,0.001,0.9492385811284592
gamma2_skew,42117,FH_normal,0.0979330500729508,1.508887446701265,0.001,0.926447812400722
gamma2_skew,42117,HetLDC,0.0,2.145997499830911,0.001,0.9607317780366432
gamma2_skew,42117,HetLDC_cert,0.0,2.148143497330741,0.001,0.9608310846454452
gamma2_skew,42117,LDC_PAC,0.0,2.220778947994881,0.001,0.964053522326962
gamma2_skew,42117,LDC_cert_pk,0.0,2.1588636701749424,,0.9613235615084585
gamma2_skew,42118,CP_PAC,0.0,2.561044915185989,0.001,0.976042826573215
gamma2_skew,42118,FH_PAC,0.0170326173257772,2.170704081165729,0.001,0.9626205512104308
gamma2_skew,42118,FH_normal,0.0170326173257772,1.8371709346761664,0.001,0.9447291527142032
gamma2_skew,42118,HetLDC,0.0,2.34318499137335,0.001,0.9689150650131656
gamma2_skew,42118,HetLDC_cert,0.0,2.345528176364723,0.001,0.9690016417875248
gamma2_skew,42118,LDC_PAC,0.0,2.425684045314016,0.001,0.9718270517841
gamma2_skew,42118,LDC_cert_pk,0.0,2.3532337379691604,,0.9692847122865689
gamma2_skew,42119,CP_PAC,0.0,2.346543098378108,0.001,0.969039069226733
gamma2_skew,42119,FH_PAC,0.0730390745011746,1.9864717294927696,0.001,0.956522184291399
gamma2_skew,42119,FH_normal,0.0730390745011746,1.7033102745001123,0.001,0.9395044149365356
gamma2_skew,42119,HetLDC,0.0,2.0398723289852154,0.001,0.9555077289679094
gamma2_skew,42119,HetLDC_cert,0.0,2.0419122013142004,0.001,0.9556141481084172
gamma2_skew,42119,LDC_PAC,0.0,2.123369904320458,0.001,0.9596698551281012
gamma2_skew,42119,LDC_cert_pk,0.0,2.046746666658471,,0.955865386722901
gamma2_skew,42120,CP_PAC,0.0,2.3612324496388157,0.001,0.9695759133373244
gamma2_skew,42120,FH_PAC,-0.0078503802258185,1.9168294915711972,0.001,0.9481442720909644
gamma2_skew,42120,FH_normal,-0.0078503802258185,1.6009727456337506,0.001,0.9252953552101404
gamma2_skew,42120,HetLDC,0.0,2.078469115471273,0.001,0.957480446502474
gamma2_skew,42120,HetLDC_cert,0.0,2.0805475845867445,0.001,0.9575842638416846
gamma2_skew,42120,LDC_PAC,0.0,2.1522583628513305,0.001,0.9610208267772876
gamma2_skew,42120,LDC_cert_pk,0.0,2.0901066506763737,,0.9580586069247342
gamma2_skew,42121,CP_PAC,0.0,2.588763004040868,0.003,0.976827395905121
gamma2_skew,42121,FH_PAC,-0.1390351963393812,1.8784932218845447,0.003,0.9368676982917036
gamma2_skew,42121,FH_normal,-0.1390351963393812,1.5387928239840345,0.003,0.9069125072866993
gamma2_skew,42121,HetLDC,0.0,2.342148224400669,0.003,0.9688766838157712
gamma2_skew,42121,HetLDC_cert,0.0,2.34917466907387,0.003,0.9691359111335704
gamma2_skew,42121,LDC_PAC,0.0,2.4231359146185163,0.003,0.9717411896252393
gamma2_skew,42121,LDC_cert_pk,0.0,2.3536722588096124,,0.969300746507391
gamma2_skew,42122,CP_PAC,0.0,2.099806499523427,0.001,0.958534732209696
gamma2_skew,42122,FH_PAC,-0.0052003395507704,1.8183230103433712,0.001,0.9420282673704063
gamma2_skew,42122,FH_normal,-0.0052003395507704,1.450588112479288,0.001,0.9115988523455388
gamma2_skew,42122,HetLDC,0.0,1.7565957889867678,0.001,0.9381058782837176
gamma2_skew,42122,HetLDC_cert,0.0,1.7583523847757545,0.001,0.9382314780591126
gamma2_skew,42122,LDC_PAC,0.0,1.824691417092193,0.001,0.9428013150315812
gamma2_skew,42122,LDC_cert_pk,0.0,1.7596555440485457,,0.9383244997654301
gamma2_skew,42123,CP_PAC,0.0,2.4564230542503003,0.001,0.9728431792414924
gamma2_skew,42123,FH_PAC,0.1474100684979418,2.073532836719292,0.001,0.9640604992688568
gamma2_skew,42123,FH_normal,0.1474100684979418,1.7386170682478517,0.001,0.9467385257800678
gamma2_skew,42123,HetLDC,0.0,2.2068010529580757,0.001,0.963453899868173
gamma2_skew,42123,HetLDC_cert,0.0,2.209007854011033,0.001,0.9635492024789782
gamma2_skew,42123,LDC_PAC,0.0,2.2849003915613597,0.001,0.9666849551342708
gamma2_skew,42123,LDC_cert_pk,0.0,2.2182878557929615,,0.9639473573656322
gamma2_skew,42124,CP_PAC,0.0,2.2286578272028343,0.001,0.9643873265242752
gamma2_skew,42124,FH_PAC,-0.119098753490483,1.7488553728180998,0.001,0.9283675671840036
gamma2_skew,42124,FH_normal,-0.119098753490483,1.3784924505088614,0.001,0.8909982252328279
gamma2_skew,42124,HetLDC,0.0,1.932594167359794,0.001,0.9495536221477326
gamma2_skew,42124,HetLDC_cert,0.0,1.9345267615271535,0.001,0.9496673256372378
gamma2_skew,42124,LDC_PAC,0.0,2.00154992420078,0.001,0.953462454894646
gamma2_skew,42124,LDC_cert_pk,0.0,1.9408620330891557,,0.9500383445727137
gamma2_skew,42125,CP_PAC,0.0,2.677772962436875,0.003,0.9791821033148648
gamma2_skew,42125,FH_PAC,0.1045533416402322,2.025223874712536,0.003,0.959973319508418
gamma2_skew,42125,FH_normal,0.1045533416402322,1.7446431789168055,0.003,0.9444064966006188
gamma2_skew,42125,HetLDC,0.0,2.436159641239104,0.003,0.9721773983223452
gamma2_skew,42125,HetLDC_cert,0.0,2.443468120162821,0.003,0.9724193265878772
gamma2_skew,42125,LDC_PAC,0.0,2.521601135067838,0.003,0.9748818638179386
gamma2_skew,42125,LDC_cert_pk,0.0,2.4497887168273107,,0.9726269131417528
gamma2_skew,42126,CP_PAC,0.0,2.4792091025236807,0.001,0.9735734515922116
gamma2_skew,42126,FH_PAC,-0.0641023371951995,1.8677252510328248,0.001,0.9413860467960508
gamma2_skew,42126,FH_normal,-0.0641023371951995,1.571597275767032,0.001,0.9176222555858132
gamma2_skew,42126,HetLDC,0.0,2.21491558660911,0.001,0.963803157844098
gamma2_skew,42126,HetLDC_cert,0.0,2.217130502195719,0.001,0.963897930884526
gamma2_skew,42126,LDC_PAC,0.0,2.291130930106654,0.001,0.9669305196201196
gamma2_skew,42126,LDC_cert_pk,0.0,2.2276597080733898,,0.964345204837693
gamma2_skew,42127,CP_PAC,0.0,2.110781605276544,0.001,0.9590672007169884
gamma2_skew,42127,FH_PAC,-0.0915110950534828,1.817959331482229,0.001,0.9359120890620096
gamma2_skew,42127,FH_normal,-0.0915110950534828,1.515452509451121,0.001,0.9094245137823868
