condition,seed,method,half,cov
api99_n3,70115,CP_PAC,36.71663010617508,0.9809523809523809
api99_n3,70115,LDC_PAC,34.77601791289833,0.9619047619047619
api99_n3,70115,HetLDC,33.13463734909025,0.9619047619047619
api99_n3,70110,FH_PAC,28.275652836206106,0.9333333333333333
api99_n3,70110,CP_PAC,38.32177117557884,1.0
api99_n3,70110,LDC_PAC,36.29632123106494,1.0
api99_n3,70110,HetLDC,34.45901945485441,1.0
api99_n3,70111,FH_PAC,32.51638947217324,0.9904761904761905
api99_n3,70111,CP_PAC,35.36400387956083,1.0
api99_n3,70111,LDC_PAC,33.49488307698968,0.9904761904761905
api99_n3,70111,HetLDC,31.769117596625925,0.9809523809523809
api99_n3,70112,FH_PAC,30.27195066357326,0.9333333333333333
api99_n3,70112,CP_PAC,34.84113686429267,0.9809523809523809
api99_n3,70112,LDC_PAC,33.18349253915503,0.9714285714285714
api99_n3,70112,HetLDC,31.509557216521515,0.9428571428571428
api99_n3,70113,FH_PAC,27.65859718042187,0.9523809523809523
api99_n3,70113,CP_PAC,39.0337409851187,0.9904761904761905
api99_n3,70113,LDC_PAC,37.7487784437112,0.9904761904761905
api99_n3,70113,HetLDC,36.04903370367232,0.9904761904761905
api99_n3,70102,FH_PAC,32.25418804288453,0.9809523809523809
api99_n3,70102,CP_PAC,38.92798639020839,0.9904761904761905
api99_n3,70102,LDC_PAC,37.273785318159916,0.9904761904761905
api99_n3,70102,HetLDC,35.60543506876084,0.9904761904761905
api99_n3,70103,FH_PAC,31.396991892866566,0.9619047619047619
api99_n3,70103,CP_PAC,38.710051549177855,0.9809523809523809
api99_n3,70103,LDC_PAC,37.254298171723,0.9809523809523809
api99_n3,70103,HetLDC,35.516668215487364,0.9809523809523809
api99_n3,70108,FH_PAC,27.555376665078118,0.9619047619047619
api99_n3,70108,CP_PAC,36.710529068414644,0.9904761904761905
api99_n3,70108,LDC_PAC,34.56951469239335,0.9809523809523809
api99_n3,70108,HetLDC,32.97158791642893,0.9809523809523809
api99_n3,70109,FH_PAC,32.445329951787585,0.9428571428571428
api99_n3,70109,CP_PAC,38.75966529442022,0.9809523809523809
api99_n3,70109,LDC_PAC,36.71107099640954,0.9809523809523809
api99_n3,70109,HetLDC,34.954027146547396,0.9714285714285714
api99_n3,70116,FH_PAC,28.521248299713776,0.9428571428571428
api99_n3,70116,CP_PAC,31.901392379108415,0.9619047619047619
api99_n3,70116,LDC_PAC,29.481283655679807,0.9523809523809523
api99_n3,70116,HetLDC,27.705929202000522,0.9333333333333333
api99_n3,70117,FH_PAC,27.08224906387135,0.9142857142857143
api99_n3,70117,CP_PAC,32.9079416368974,0.9333333333333333
api99_n3,70117,LDC_PAC,30.98869999375565,0.9238095238095239
api99_n3,70117,HetLDC,29.25246419071626,0.9142857142857143
api99_n3,70118,FH_PAC,27.628216286753744,0.9142857142857143
api99_n3,70118,CP_PAC,38.607966882551125,0.9904761904761905
api99_n3,70118,LDC_PAC,36.35629102218833,0.9809523809523809
api99_n3,70118,HetLDC,34.46084933789352,0.9714285714285714
api99_n3,70119,FH_PAC,28.77293664385108,0.9428571428571428
api99_n3,70119,CP_PAC,40.155203545126334,1.0
api99_n3,70119,LDC_PAC,38.44885325803878,1.0
api99_n3,70119,HetLDC,36.829014162068326,0.9904761904761905
api99_n2,71002,FH_PAC,31.137562274594487,0.9428571428571428
api99_n2,71002,CP_PAC,42.43208028498583,0.9904761904761905
api99_n2,71002,LDC_PAC,40.41327999835461,0.9809523809523809
api99_n2,71002,HetLDC,38.503675787005356,0.9809523809523809
api99_n2,71003,FH_PAC,36.70614589618813,0.9809523809523809
api99_n2,71003,CP_PAC,40.94758509288272,0.9809523809523809
api99_n2,71003,LDC_PAC,38.32778972064433,0.9809523809523809
api99_n2,71003,HetLDC,36.382267617950106,0.9809523809523809
api99_n2,71000,FH_PAC,35.99027059574134,0.9809523809523809
api99_n2,71000,CP_PAC,50.05021332381358,1.0
api99_n2,71000,LDC_PAC,48.402596475224215,1.0
api99_n2,71000,HetLDC,46.42337886231767,1.0
api99_n2,71001,FH_PAC,34.69685086381512,0.9714285714285714
api99_n2,71001,CP_PAC,43.621570306480066,1.0
api99_n2,71001,LDC_PAC,40.31234349989398,0.9904761904761905
api99_n2,71001,HetLDC,38.246318580842605,0.9904761904761905
api99_n2,71008,FH_PAC,31.878168428885278,0.9523809523809523
api99_n2,71008,CP_PAC,46.36533819861444,1.0
api99_n2,71008,LDC_PAC,43.91475544106178,1.0
api99_n2,71008,HetLDC,41.96714963871204,1.0
api99_n2,71009,FH_PAC,37.40809814444623,0.9904761904761905
api99_n2,71009,CP_PAC,35.78567859325136,0.9904761904761905
api99_n2,71009,LDC_PAC,31.36798932318179,0.9619047619047619
api99_n2,71009,HetLDC,28.627292759426958,0.9238095238095239
api99_n2,71012,FH_PAC,33.694849100226286,0.9904761904761905
api99_n2,71012,CP_PAC,38.100117476656465,0.9904761904761905
api99_n2,71012,LDC_PAC,34.72817615957095,0.9904761904761905
api99_n2,71012,HetLDC,32.307635878540815,0.9809523809523809
api99_n2,71013,FH_PAC,34.368607682388074,0.9428571428571428
api99_n2,71013,CP_PAC,46.39603774282432,0.9904761904761905
api99_n2,71013,LDC_PAC,42.28988986257328,0.9809523809523809
api99_n2,71013,HetLDC,41.14015912015692,0.9714285714285714
api99_n2,71018,FH_PAC,33.30936518812232,0.9809523809523809
api99_n2,71018,CP_PAC,42.33968714997155,0.9904761904761905
api99_n2,71018,LDC_PAC,38.864135389391116,0.9904761904761905
api99_n2,71018,HetLDC,36.84971923167628,0.9904761904761905
api99_n2,71019,FH_PAC,26.638365882618615,0.9142857142857143
api99_n2,71019,CP_PAC,38.36050374814238,0.9904761904761905
api99_n2,71019,LDC_PAC,33.624956108294334,0.9714285714285714
api99_n2,71019,HetLDC,31.591755819335038,0.9619047619047619
api99_n2,71004,FH_PAC,34.32422052962787,0.9904761904761905
api99_n2,71004,CP_PAC,41.07372114437027,1.0
api99_n2,71004,LDC_PAC,38.90282027886277,0.9904761904761905
api99_n2,71004,HetLDC,36.89138162157961,0.9904761904761905
api99_n2,71005,FH_PAC,29.949553746907693,0.9333333333333333
api99_n2,71005,CP_PAC,37.86484404511202,0.9714285714285714
api99_n2,71005,LDC_PAC,34.006286116828235,0.9523809523809523
api99_n2,71005,HetLDC,32.17677256268114,0.9238095238095239
api99_n2,71020,FH_PAC,30.044571059803435,0.9619047619047619
api99_n2,71020,CP_PAC,39.45512132086691,1.0
api99_n2,71020,LDC_PAC,36.930812646422574,1.0
api99_n2,71020,HetLDC,34.87621531762917,0.9809523809523809
api99_n2,71021,FH_PAC,34.866943134570334,1.0
api99_n2,71021,CP_PAC,43.338626360146776,1.0
api99_n2,71021,LDC_PAC,39.21681002634487,1.0
api99_n2,71021,HetLDC,36.787854499336284,1.0
api99_n2,71014,FH_PAC,37.092386237642394,0.9904761904761905
api99_n2,71014,CP_PAC,49.33122632585514,1.0
api99_n2,71014,LDC_PAC,47.23495125383597,1.0
api99_n2,71014,HetLDC,45.27488142737345,1.0
api99_n2,71015,FH_PAC,33.771619406205645,0.9904761904761905
api99_n2,71015,CP_PAC,48.199780630627856,1.0
api99_n2,71015,LDC_PAC,45.115995299878946,1.0
api99_n2,71015,HetLDC,42.657692690277074,1.0
api99_n2,71010,FH_PAC,34.953869986577274,0.9809523809523809
api99_n2,71010,CP_PAC,44.0568420485269,0.9904761904761905
api99_n2,71010,LDC_PAC,40.157717955412025,0.9904761904761905
api99_n2,71010,HetLDC,38.17210322215286,0.9809523809523809
api99_n2,71011,FH_PAC,35.12832897748985,0.9904761904761905
api99_n2,71011,CP_PAC,43.58872986909023,1.0
api99_n2,71011,LDC_PAC,41.046568269939485,1.0
api99_n2,71011,HetLDC,38.73834462298093,1.0
api99_n2,71016,FH_PAC,33.49815024060513,0.9619047619047619
api99_n2,71016,CP_PAC,38.411285832601095,0.9809523809523809
api99_n2,71016,LDC_PAC,35.95376095933415,0.9714285714285714
api99_n2,71016,HetLDC,33.89699115586186,0.9714285714285714
api99_n2,71017,FH_PAC,29.531987338187765,0.9428571428571428
api99_n2,71017,CP_PAC,42.084373572161724,1.0
api99_n2,71017,LDC_PAC,39.86005591925121,0.9904761904761905
api99_n2,71017,HetLDC,37.43175475283624,0.9809523809523809
api99_n2,71026,FH_PAC,32.84936605793939,0.9619047619047619
api99_n2,71026,CP_PAC,39.89903674805697,0.9904761904761905
api99_n2,71026,LDC_PAC,36.87220940011944,0.9809523809523809
api99_n2,71026,HetLDC,34.65066098009225,0.9619047619047619
api99_n2,71027,FH_PAC,33.20370976304554,0.9714285714285714
api99_n2,71027,CP_PAC,39.807795477125126,0.9809523809523809
api99_n2,71027,LDC_PAC,36.7878898896266,0.9809523809523809
api99_n2,71027,HetLDC,34.64967906659317,0.9714285714285714
api99_n2,71006,FH_PAC,33.79054440091456,0.9714285714285714
api99_n2,71006,CP_PAC,39.317160275333435,0.9809523809523809
api99_n2,71006,LDC_PAC,36.08971966785011,0.9714285714285714
api99_n2,71006,HetLDC,34.48500346186917,0.9714285714285714
api99_n2,71007,FH_PAC,33.3594508385675,0.9714285714285714
api99_n2,71007,CP_PAC,38.18775527672227,0.9714285714285714
api99_n2,71007,LDC_PAC,31.952474000280862,0.9428571428571428
api99_n2,71007,HetLDC,30.245950901813792,0.9238095238095239
api99_n2,71022,FH_PAC,34.60902290169922,0.9809523809523809
api99_n2,71022,CP_PAC,45.69044016631119,0.9809523809523809
api99_n2,71022,LDC_PAC,41.34494935607909,0.9809523809523809
api99_n2,71022,HetLDC,39.279049132314924,0.9809523809523809
api99_n2,71023,FH_PAC,40.10586576832305,0.9904761904761905
api99_n2,71023,CP_PAC,56.14205885740182,1.0
api99_n2,71023,LDC_PAC,54.54554180287246,1.0
api99_n2,71023,HetLDC,52.13166615210849,0.9904761904761905
api99_n2,71024,FH_PAC,32.59140774538166,0.9714285714285714
api99_n2,71024,CP_PAC,45.58605475125833,1.0
api99_n2,71024,LDC_PAC,43.648926540101755,1.0
api99_n2,71024,HetLDC,41.73920466178059,1.0
api99_n2,71025,FH_PAC,35.06004151968201,0.9619047619047619
api99_n2,71025,CP_PAC,41.22144235772103,0.9904761904761905
api99_n2,71025,LDC_PAC,38.09429445593975,0.9714285714285714
api99_n2,71025,HetLDC,36.26811937426665,0.9619047619047619
api99_n2,71028,FH_PAC,35.127260148430004,0.9619047619047619
api99_n2,71028,CP_PAC,44.04659567783136,0.9904761904761905
api99_n2,71028,LDC_PAC,41.228527963755226,0.9904761904761905
api99_n2,71028,HetLDC,39.219035662997165,0.9809523809523809
api99_n2,71029,FH_PAC,33.35702517458104,0.9714285714285714
api99_n2,71029,CP_PAC,37.285125082757816,0.9809523809523809
api99_n2,71029,LDC_PAC,34.899651118333075,0.9809523809523809
api99_n2,71029,HetLDC,33.236765441782914,0.9523809523809523
api99_n2,71030,FH_PAC,28.837503495901334,0.9428571428571428
api99_n2,71030,CP_PAC,35.448170171409316,0.9523809523809523
api99_n2,71030,LDC_PAC,30.52844542497632,0.9428571428571428
api99_n2,71030,HetLDC,27.919298393906153,0.9047619047619048
api99_n2,71031,FH_PAC,43.16434233394091,0.9619047619047619
api99_n2,71031,CP_PAC,51.88476553580148,0.9714285714285714
api99_n2,71031,LDC_PAC,46.950149651030166,0.9619047619047619
api99_n2,71031,HetLDC,46.491510634437255,0.9619047619047619
api99_n2,71032,FH_PAC,35.805667731090985,0.9714285714285714
api99_n2,71032,CP_PAC,47.05154081622737,1.0
api99_n2,71032,LDC_PAC,45.28209239865913,1.0
api99_n2,71032,HetLDC,43.13915650510954,0.9904761904761905
api99_n2,71033,FH_PAC,33.93819498526802,0.9333333333333333
api99_n2,71033,CP_PAC,40.855835283869965,0.9809523809523809
api99_n2,71033,LDC_PAC,37.24000708800869,0.9619047619047619
api99_n2,71033,HetLDC,34.677737804635605,0.9333333333333333
api99_n2,71044,FH_PAC,33.08015364146174,0.9809523809523809
api99_n2,71044,CP_PAC,41.10019098087338,1.0
api99_n2,71044,LDC_PAC,37.98224147116695,1.0
api99_n2,71044,HetLDC,35.69182104482539,1.0
api99_n2,71045,FH_PAC,35.96250212581518,0.9904761904761905
api99_n2,71045,CP_PAC,43.87942703615852,1.0
api99_n2,71045,LDC_PAC,39.99600454844795,1.0
api99_n2,71045,HetLDC,37.918999831054215,0.9904761904761905
api99_n2,71042,FH_PAC,38.685350355098315,0.9904761904761905
api99_n2,71042,CP_PAC,42.11348572281702,0.9904761904761905
api99_n2,71042,LDC_PAC,38.38635279199962,0.9904761904761905
api99_n2,71042,HetLDC,36.075224590687476,0.9809523809523809
api99_n2,71043,FH_PAC,32.55243640362183,0.9809523809523809
api99_n2,71043,CP_PAC,37.93065242079433,0.9904761904761905
api99_n2,71043,LDC_PAC,35.05315097138993,0.9809523809523809
api99_n2,71043,HetLDC,33.379140917189474,0.9809523809523809
api99_n2,71034,FH_PAC,33.022225410335,0.9619047619047619
api99_n2,71034,CP_PAC,37.43070746500865,0.9809523809523809
api99_n2,71034,LDC_PAC,35.035919250416654,0.9809523809523809
api99_n2,71034,HetLDC,33.1285163995363,0.9428571428571428
api99_n2,71035,FH_PAC,34.50177806372187,0.9714285714285714
api99_n2,71035,CP_PAC,34.87814328380409,0.9714285714285714
api99_n2,71035,LDC_PAC,31.080202404739953,0.9714285714285714
api99_n2,71035,HetLDC,29.102544463755777,0.9523809523809523
api99_n2,71046,FH_PAC,34.90884427270609,0.9809523809523809
api99_n2,71046,CP_PAC,40.10740637516335,0.9904761904761905
api99_n2,71046,LDC_PAC,37.541364998711074,0.9809523809523809
api99_n2,71046,HetLDC,35.214218602102044,0.9809523809523809
api99_n2,71047,FH_PAC,35.46619167825901,0.9809523809523809
api99_n2,71047,CP_PAC,48.73030618499314,1.0
api99_n2,71047,LDC_PAC,45.88827996696851,1.0
api99_n2,71047,HetLDC,43.81088344040739,1.0
api99_n2,71040,FH_PAC,38.51772880577046,0.9904761904761905
api99_n2,71040,CP_PAC,49.78004796916386,1.0
api99_n2,71040,LDC_PAC,47.66470072536376,1.0
api99_n2,71040,HetLDC,45.30054429773001,1.0
api99_n2,71041,FH_PAC,34.6479435215743,0.9904761904761905
api99_n2,71041,CP_PAC,37.7362021763434,1.0
api99_n2,71041,LDC_PAC,34.6385381939184,0.9904761904761905
api99_n2,71041,HetLDC,32.19513525718305,0.9904761904761905
api99_n2,71038,FH_PAC,31.686763793115553,0.9714285714285714
api99_n2,71038,CP_PAC,38.59632177218896,0.9904761904761905
api99_n2,71038,LDC_PAC,36.34532507252824,0.9904761904761905
api99_n2,71038,HetLDC,34.57264209891942,0.9714285714285714
api99_n2,71039,FH_PAC,33.88202905693593,0.9333333333333333
api99_n2,71039,CP_PAC,40.29315217259983,0.9714285714285714
api99_n2,71039,LDC_PAC,37.23642637491317,0.9428571428571428
api99_n2,71039,HetLDC,34.75595163891664,0.9333333333333333
api99_n2,71036,FH_PAC,29.080883954524772,0.9809523809523809
api99_n2,71036,CP_PAC,38.76765609571612,1.0
api99_n2,71036,LDC_PAC,36.92319891349908,1.0
api99_n2,71036,HetLDC,34.85135768114052,1.0
api99_n2,71037,FH_PAC,34.63759825586277,0.9904761904761905
api99_n2,71037,CP_PAC,39.96680874994104,1.0
api99_n2,71037,LDC_PAC,36.934840071148265,1.0
api99_n2,71037,HetLDC,35.193430201814415,0.9904761904761905
api99_n2,71050,FH_PAC,26.380054848321965,0.9142857142857143
api99_n2,71050,CP_PAC,34.82827454197542,0.9619047619047619
api99_n2,71050,LDC_PAC,31.745898273638762,0.9619047619047619
api99_n2,71050,HetLDC,29.594658689257095,0.9428571428571428
api99_n2,71051,FH_PAC,42.86551002722533,0.9904761904761905
api99_n2,71051,CP_PAC,55.395437769508135,1.0
api99_n2,71051,LDC_PAC,53.041470841283875,1.0
api99_n2,71051,HetLDC,50.5492857138841,1.0
api99_n2,71054,FH_PAC,33.453270155411474,0.9809523809523809
api99_n2,71054,CP_PAC,39.575586455293944,0.9904761904761905
api99_n2,71054,LDC_PAC,36.57329674714997,0.9904761904761905
api99_n2,71054,HetLDC,34.325033678064436,0.9809523809523809
api99_n2,71055,FH_PAC,31.352502372852484,0.9428571428571428
api99_n2,71055,CP_PAC,42.13929896662643,0.9904761904761905
api99_n2,71055,LDC_PAC,38.68019653645691,0.9904761904761905
api99_n2,71055,HetLDC,36.316355512537235,0.9809523809523809
api99_n2,71048,FH_PAC,36.99656143764056,0.9904761904761905
api99_n2,71048,CP_PAC,43.03942552087841,0.9904761904761905
api99_n2,71048,LDC_PAC,40.764629775301636,0.9904761904761905
api99_n2,71048,HetLDC,38.8618366431613,0.9904761904761905
api99_n2,71049,FH_PAC,39.47991213349577,0.9809523809523809
api99_n2,71049,CP_PAC,46.177821940194605,1.0
api99_n2,71049,LDC_PAC,43.223399989680175,1.0
api99_n2,71049,HetLDC,41.1706348136018,1.0
api99_n2,71052,FH_PAC,32.87728666558905,0.9809523809523809
api99_n2,71052,CP_PAC,37.2892715716406,0.9904761904761905
api99_n2,71052,LDC_PAC,32.68596596486043,0.9809523809523809
api99_n2,71052,HetLDC,30.807312799435085,0.9714285714285714
api99_n2,71053,FH_PAC,31.771320224887795,0.9333333333333333
api99_n2,71053,CP_PAC,37.35683539724343,0.9809523809523809
api99_n2,71053,LDC_PAC,34.748349914304804,0.9523809523809523
api99_n2,71053,HetLDC,33.073061598084195,0.9333333333333333
api99_n2,71056,FH_PAC,31.278128810079615,0.9809523809523809
api99_n2,71056,CP_PAC,42.63431479661267,0.9904761904761905
api99_n2,71056,LDC_PAC,39.906603739919994,0.9904761904761905
api99_n2,71056,HetLDC,37.83017355921022,0.9904761904761905
api99_n2,71057,FH_PAC,33.22053774752269,0.9714285714285714
api99_n2,71057,CP_PAC,39.27310398806088,0.9809523809523809
api99_n2,71057,LDC_PAC,36.29376125505001,0.9714285714285714
api99_n2,71057,HetLDC,34.07910547664108,0.9714285714285714
api99_n2,71058,FH_PAC,29.902535538436567,0.9619047619047619
api99_n2,71058,CP_PAC,38.393412481316915,0.9809523809523809
api99_n2,71058,LDC_PAC,32.44568971605173,0.9714285714285714
api99_n2,71058,HetLDC,30.59989724621718,0.9714285714285714
api99_n2,71059,FH_PAC,28.235527057093535,0.9333333333333333
api99_n2,71059,CP_PAC,36.85447173856005,0.9904761904761905
api99_n2,71059,LDC_PAC,32.30484153022797,0.9523809523809523
api99_n2,71059,HetLDC,29.948298225146058,0.9523809523809523
api99_n2,71060,FH_PAC,30.024154307670702,0.9333333333333333
api99_n2,71060,CP_PAC,32.079275381399384,0.9523809523809523
api99_n2,71060,LDC_PAC,27.109708360702623,0.9238095238095239
api99_n2,71060,HetLDC,24.779963848701872,0.8666666666666667
api99_n2,71061,FH_PAC,32.7285599263738,0.9714285714285714
api99_n2,71061,CP_PAC,39.86765615092213,0.9809523809523809
api99_n2,71061,LDC_PAC,36.339283907109035,0.9809523809523809
api99_n2,71061,HetLDC,33.891886645531166,0.9714285714285714
api99_n2,71066,FH_PAC,29.113233623275327,0.9238095238095239
api99_n2,71066,CP_PAC,38.30819163723925,0.9809523809523809
api99_n2,71066,LDC_PAC,34.404455063440636,0.9714285714285714
api99_n2,71066,HetLDC,31.652230898430936,0.9428571428571428
api99_n2,71067,FH_PAC,31.116704620519528,0.9428571428571428
api99_n2,71067,CP_PAC,40.014609710962986,1.0
api99_n2,71067,LDC_PAC,35.657350187585976,0.9904761904761905
api99_n2,71067,HetLDC,33.60825096874204,0.9714285714285714
api99_n2,71070,FH_PAC,34.22023518777246,0.9428571428571428
api99_n2,71070,CP_PAC,45.08378120237444,0.9714285714285714
api99_n2,71070,LDC_PAC,42.938820366080556,0.9714285714285714
api99_n2,71070,HetLDC,41.02709421121368,0.9714285714285714
api99_n2,71071,FH_PAC,32.57683926295806,0.9619047619047619
api99_n2,71071,CP_PAC,39.22390935043438,0.9904761904761905
api99_n2,71071,LDC_PAC,36.00412346215247,0.9714285714285714
api99_n2,71071,HetLDC,33.821248914496145,0.9619047619047619
api99_n2,71078,FH_PAC,27.320130382914854,0.9523809523809523
api99_n2,71078,CP_PAC,44.116941250521904,0.9904761904761905
api99_n2,71078,LDC_PAC,39.621273099056054,0.9904761904761905
api99_n2,71078,HetLDC,37.21973779694909,0.9809523809523809
api99_n2,71079,FH_PAC,30.998926149539244,0.9619047619047619
api99_n2,71079,CP_PAC,37.089339243934546,0.9904761904761905
api99_n2,71079,LDC_PAC,33.05061744197935,0.9809523809523809
api99_n2,71079,HetLDC,30.782100291928987,0.9714285714285714
api99_n2,71064,FH_PAC,34.25625095276737,0.9714285714285714
api99_n2,71064,CP_PAC,56.69209891658289,1.0
api99_n2,71064,LDC_PAC,55.07994032070238,1.0
api99_n2,71064,HetLDC,52.830304781071824,1.0
api99_n2,71065,FH_PAC,40.56736239730229,0.9904761904761905
api99_n2,71065,CP_PAC,46.10402760525406,1.0
api99_n2,71065,LDC_PAC,44.144888719263626,1.0
api99_n2,71065,HetLDC,41.98542028607126,1.0
api99_n2,71062,FH_PAC,39.39087429345969,1.0
api99_n2,71062,CP_PAC,42.27615394963908,1.0
api99_n2,71062,LDC_PAC,39.324171195225965,1.0
api99_n2,71062,HetLDC,37.52319468099361,1.0
api99_n2,71063,FH_PAC,30.79678219500245,0.9428571428571428
api99_n2,71063,CP_PAC,43.88609082916503,0.9904761904761905
api99_n2,71063,LDC_PAC,40.002078581620225,0.9904761904761905
api99_n2,71063,HetLDC,38.3005150879437,0.9904761904761905
api99_n2,71076,FH_PAC,35.99126505162527,0.9523809523809523
api99_n2,71076,CP_PAC,45.03363719850029,0.9809523809523809
api99_n2,71076,LDC_PAC,43.3400752726654,0.9714285714285714
api99_n2,71076,HetLDC,41.525606132779735,0.9714285714285714
api99_n2,71077,FH_PAC,32.99704753518311,0.9333333333333333
api99_n2,71077,CP_PAC,43.636782099944156,0.9619047619047619
api99_n2,71077,LDC_PAC,40.32640129375755,0.9619047619047619
api99_n2,71077,HetLDC,37.74137507477496,0.9619047619047619
api99_n2,71072,FH_PAC,37.403844167163186,0.9809523809523809
api99_n2,71072,CP_PAC,47.995085515188805,1.0
api99_n2,71072,LDC_PAC,46.415121988705934,0.9904761904761905
api99_n2,71072,HetLDC,44.38067021476117,0.9904761904761905
api99_n2,71073,FH_PAC,33.91041026510552,0.9809523809523809
api99_n2,71073,CP_PAC,43.42034270749497,1.0
api99_n2,71073,LDC_PAC,41.35452364524802,1.0
api99_n2,71073,HetLDC,39.23447569801707,0.9904761904761905
api99_n2,71068,FH_PAC,37.18064372785181,0.9809523809523809
api99_n2,71068,CP_PAC,45.358780114750374,1.0
api99_n2,71068,LDC_PAC,42.191549320306194,1.0
api99_n2,71068,HetLDC,40.0479928286658,1.0
api99_n2,71069,FH_PAC,37.64106267031244,1.0
api99_n2,71069,CP_PAC,44.16858085736129,1.0
api99_n2,71069,LDC_PAC,41.59260145897576,1.0
api99_n2,71069,HetLDC,39.34756190766936,1.0
api99_n2,71080,FH_PAC,28.72398503483808,0.9142857142857143
api99_n2,71080,CP_PAC,36.41566313528432,0.9809523809523809
api99_n2,71080,LDC_PAC,31.92020320217153,0.9619047619047619
api99_n2,71080,HetLDC,30.359553862201174,0.9238095238095239
api99_n2,71081,FH_PAC,39.909147689085096,0.9904761904761905
api99_n2,71081,CP_PAC,47.06898565566115,0.9904761904761905
api99_n2,71081,LDC_PAC,45.06884196080481,0.9904761904761905
api99_n2,71081,HetLDC,42.80231626450165,0.9904761904761905
api99_n2,71084,FH_PAC,31.178879079562883,0.9809523809523809
api99_n2,71084,CP_PAC,40.31767125681117,0.9904761904761905
api99_n2,71084,LDC_PAC,37.966282814338335,0.9904761904761905
api99_n2,71084,HetLDC,36.03285734905633,0.9904761904761905
api99_n2,71085,FH_PAC,31.366056001208463,0.9714285714285714
api99_n2,71085,CP_PAC,40.69070285219976,0.9904761904761905
api99_n2,71085,LDC_PAC,37.089489227264174,0.9714285714285714
api99_n2,71085,HetLDC,34.949368946707104,0.9714285714285714
api99_n2,71074,FH_PAC,35.0965904767443,0.9428571428571428
api99_n2,71074,CP_PAC,41.409094043166476,0.9809523809523809
api99_n2,71074,LDC_PAC,38.517654778447316,0.9809523809523809
api99_n2,71074,HetLDC,36.46753523036038,0.9428571428571428
api99_n2,71075,FH_PAC,27.940662141807273,0.8952380952380953
api99_n2,71075,CP_PAC,34.40170337629144,0.9619047619047619
api99_n2,71075,LDC_PAC,30.408592590642293,0.9238095238095239
api99_n2,71075,HetLDC,28.651073042826443,0.9047619047619048
api99_n2,71082,FH_PAC,31.848045854636226,0.9904761904761905
api99_n2,71082,CP_PAC,37.85569530083609,1.0
api99_n2,71082,LDC_PAC,35.64789307324286,0.9904761904761905
api99_n2,71082,HetLDC,33.80655561312593,0.9904761904761905
api99_n2,71083,FH_PAC,38.59389243567369,1.0
api99_n2,71083,CP_PAC,47.35029577492759,1.0
api99_n2,71083,LDC_PAC,45.338198122417126,1.0
api99_n2,71083,HetLDC,42.98766578409021,1.0
api99_n2,71088,FH_PAC,33.435996130867785,0.9523809523809523
api99_n2,71088,CP_PAC,43.66457756915753,0.9714285714285714
api99_n2,71088,LDC_PAC,40.0802690949843,0.9714285714285714
api99_n2,71088,HetLDC,37.42286249641857,0.9523809523809523
api99_n2,71089,FH_PAC,38.439085085871845,0.9523809523809523
api99_n2,71089,CP_PAC,47.922045666320514,0.9904761904761905
api99_n2,71089,LDC_PAC,46.11986052211671,0.9904761904761905
api99_n2,71089,HetLDC,43.942961589424655,0.9809523809523809
api99_n2,71086,FH_PAC,33.84459380594432,0.9619047619047619
api99_n2,71086,CP_PAC,37.81381879409602,0.9809523809523809
api99_n2,71086,LDC_PAC,33.96046051450525,0.9619047619047619
api99_n2,71086,HetLDC,31.65300005587762,0.9523809523809523
api99_n2,71087,FH_PAC,135.05991451644127,0.9809523809523809
api99_n2,71087,CP_PAC,251.0624174086435,0.9904761904761905
api99_n2,71087,LDC_PAC,246.96992600198092,0.9904761904761905
api99_n2,71087,HetLDC,455.22398017925525,1.0
api99_n2,71092,FH_PAC,36.28339655499561,0.9904761904761905
api99_n2,71092,CP_PAC,54.85447650618124,1.0
api99_n2,71092,LDC_PAC,52.24465318029382,1.0
api99_n2,71092,HetLDC,50.26823415350375,1.0
api99_n2,71093,FH_PAC,30.60126425033392,0.9619047619047619
api99_n2,71093,CP_PAC,41.654806550849514,0.9904761904761905
api99_n2,71093,LDC_PAC,37.96826770093466,0.9809523809523809
api99_n2,71093,HetLDC,36.646758633052485,0.9809523809523809
api99_n2,71090,FH_PAC,34.03832465791125,0.9714285714285714
api99_n2,71090,CP_PAC,43.627194409271965,0.9714285714285714
api99_n2,71090,LDC_PAC,39.766095044754834,0.9714285714285714
api99_n2,71090,HetLDC,36.91260836588551,0.9714285714285714
api99_n2,71091,FH_PAC,35.74993774714248,0.9714285714285714
api99_n2,71091,CP_PAC,41.413227698202604,1.0
api99_n2,71091,LDC_PAC,37.74806908983355,0.9904761904761905
api99_n2,71091,HetLDC,36.17748363958335,0.9619047619047619
api99_n2,71096,FH_PAC,35.176626379698334,0.9428571428571428
api99_n2,71096,CP_PAC,44.36190451341247,0.9714285714285714
api99_n2,71096,LDC_PAC,42.25128856091408,0.9619047619047619
api99_n2,71096,HetLDC,39.98319282326543,0.9523809523809523
api99_n2,71097,FH_PAC,33.48583299566006,0.9904761904761905
api99_n2,71097,CP_PAC,45.78163993939904,1.0
api99_n2,71097,LDC_PAC,43.11158446061765,1.0
api99_n2,71097,HetLDC,40.98852006822541,1.0
api99_n2,71106,FH_PAC,32.43664780311035,0.9619047619047619
api99_n2,71106,CP_PAC,37.21020982094251,0.9809523809523809
api99_n2,71106,LDC_PAC,34.387362707621975,0.9714285714285714
